Part_No	Part_Type	Part_Category	Description	Manufacturer	Cylinders	Liters	CID	Stroke	Rod	Main	Front_Seal_Dia	Rear_Seal_Dia	Bore	Connect_Rod_Len	Camshaft	Valves	Casting_No	Trans_Speed	Trans_Type	Notes	Application_Start_Yr	Application_End_Yr	Metal	KB_Product_Code	On_Hand	Price 
CKVO30A	Engine Part	Crankshaft	*D20 B6304FS 960/S90/V90	Volvo		3.0L														FI				1305	Call for inventory	75
CKVW16A	Engine Part	Crankshaft	049H+*S08 CK+ 8 CWT's +A1456 +	Volkswagon		1.6L														C				1305	Call for inventory	75
CKVW17A	Engine Part	Crankshaft	851M+*--- VW FOR DODGE OMNI +0	Volkswagon		1.7L																		1305	Call for inventory	35
CKVW19A	Engine Part	Crankshaft	*--- 1Z+ DIESEL	Volkswagon		1.9L														D				1305	Call for inventory	35
CKVW20B	Engine Part	Crankshaft	"*--- 9A,ABA"	Volkswagon		2.0L														FI				1305	Call for inventory	75
CKVW21A	Engine Part	Crankshaft	*--- KM+ I-5	Volkswagon		2.1L																		1305	Call for inventory	75
CKVW21B	Engine Part	Crankshaft	*--- MV VANAGON I-4	Volkswagon		2.1L																		1305	Call for inventory	75
CKVW22A	Engine Part	Crankshaft	"*--- KX,JT I-4"	Volkswagon		2.2L																		1305	Call for inventory	75
CKVW25A	Engine Part	Crankshaft	*S10 AAF EUROVAN I-5	Volkswagon		2.5L																		1305	Call for inventory	75
CKVW25AC	Engine Part	Crankshaft		Volkswagon	I5	2.5L																		1305		
CKVW28A	Engine Part	Crankshaft	"280 *D-- AAH+ D24 AUDI,D30 VW"	Volkswagon		2.8L														FI				1305	Call for inventory	75
CKVW28C	Engine Part	Crankshaft	021B *S12 AAA JETTA+ V6	Volkswagon		2.8L														FI				1305	Call for inventory	150
CKVW42BC	Engine Part	Crankshaft				4.2L			2.125	2.558														1305		
CKYA30A	Engine Part	Crankshaft	"CRANK KOA/K34, V6-FORD"	"Ford, Yamaha"		3.0L																		1305	Call for inventory	100
CKYA34A	Engine Part	Crankshaft	"CRANK KOC, V8-FORD"	"Ford, Yamaha"		3.4L																		1305	Call for inventory	100
CMCH31B	Engine Part	Camshaft	5674+*012HRFIST*SENSOR NOTCH +3.4L 93+	"GM, Chevrolet"	V6	"3.1l, 3.4"	"3100, 3400"									12	"5674, 760, 769, 770"				1993		STEEL	1309	Call for inventory	
CMCH34A	Engine Part	Camshaft	324+ *O12HRFIST*SENSOR NOTCH 3.1L)`93+	"Chevrolet, GM"	V6	"3.4l, 3.1"	"3400, 3100"								Overhead Valve	12	324							1309	Call for inventory	
CMCH34C	Engine Part	Camshaft	"7450+*O12 W/SENSOR LUG+0056,0730 `00+"	"Chevrolet, GM"	V6	3.4l	3400								Overhead Valve	12								1309	Call for inventory	
CMCH34D	Engine Part	Camshaft	7117 *O12 180 DEG.NOTCH `99+	"Chevrolet, GM"	V6	3.4l	3400								Overhead Valve	12								1309	Call for inventory	
CRDA25CA	Engine Part	Connecting Rod	434 *D24 2.5L TOSCA I-6 ALL ALUM `06	Daewoo	I6	2.5L											434							1306	Call for inventory	20
CRDC40AB	Engine Part	Connecting Rod	+ *S24 4.0L PACIFICA 300M `07+	Chrysler	V6	4.0L									Single	24								1306	Call for inventory	
CRDC40B	Engine Part	Connecting Rod	+ *S24 4.0L PACIFICA 300M `07+	Chrysler	V6	4.0l															2007		ALUM	1306	Call for inventory	
FO30AK	Engine	Short Block	3F1E+*012 3.0L FORD V6 CASTIRON `03+	FORD	V6	3.0l											3F1E				2003		Cast	1302	Call for inventory	
FO30KC																	6E5E							1302		
HAJ25A	Engine Part	Cylinder Head	"893+ *O08*150 CID I4 7/16""BOLTS `83-89"	"AMC, Jeep"	I4	2.5L	150								Overhead Valve	8	"117, 403, 684, 893"			"7/16""DIA.HEAD BOLTS"			CAST	1304	Call for inventory	85
HAJ25B	Engine Part	Cylinder Head	"403+ *O08*150 CID I4 1/2"" BOLTS `85-00"	"AMC, Jeep"	I4	2.5L	150								Overhead Valve	8	"117, 403, 405, 893"			"1/2""DIA.HEAD BOLTS"			CAST	1304	Call for inventory	100
HAJ38A	Engine Part	Cylinder Head	717+ *O12*232 CID I6 ROCKER RAIL `68-74	"AMC, Jeep"	I6	3.8L	232								Overhead Valve	12	"040, 652, 717, 809"						CAST	1304	Call for inventory	50
HAJ40A	Engine Part	Cylinder Head	686 *242 CID I6 CARB.	"AMC, Jeep"	I6	4.0L	242								Overhead Valve	12	686						CAST	1304	Call for inventory	75
HAJ40B	Engine Part	Cylinder Head	120A+*O12*242 CID I6 F.I. `91-96	"AMC, Jeep"	I6	4.0L	242								Overhead Valve	12	"119, 120"						CAST	1304	Call for inventory	100
HAJ40C	Engine Part	Cylinder Head	630 *O12*I6	"AMC, Jeep"	I6	4.0L									Overhead Valve	12	630						CAST	1304	Call for inventory	125
HAJ40D	Engine Part	Cylinder Head	331 *O12*I6	"AMC, Jeep"	I6	4.0L									Overhead Valve	12	331						CAST	1304	Call for inventory	175
HAJ42C	Engine Part	Cylinder Head	"258+ *O12*258 CID I6 1/2""BLTS BDR `70-80"	"AMC, Jeep"	I6	4.2L	258								Overhead Valve	12	"258, 259, 490, 490-1, 809"						CAST	1304	Call for inventory	50
HAJ42F	Engine Part	Cylinder Head	"002 *258 CID I6 1/2"""" BOLTS"	"AMC, Jeep"	I6	4.2L														"""OHV, 12V, CARB"""				1304	Call for inventory	100
HAJ42G	Engine Part	Cylinder Head	"661 *258 CID 16 BOLT V/C,1,2"	"AMC, Jeep"	I6	4.2L														"""OHV, 12V, CARB"""				1304	Call for inventory	175
HAJ42H	Engine Part	Cylinder Head	"000+ *O12*258 CID 7/16""BOLTS BDR `81-85"	"AMC, Jeep"	I6	4.2L	258								Overhead Valve	12	"000, 480, 490, 656, 633"						CAST	1304	Call for inventory	75
HAJ48B	Engine Part	Cylinder Head		AMC	V8	4.8L											"453, 543, 989"							1304		
HAJ50A	Engine Part	Cylinder Head	086+ *O16*304 CID V8 STUD `70-72	"AMC, Jeep"	V8	5.0L	304								Overhead Valve	12	"086, 089, 990"						CAST	1304	Call for inventory	70
HAJ50B	Engine Part	Cylinder Head	324 *O16*304 CID V8 BDR `72-79	"AMC, Jeep"	V8	5.0L	304								Overhead Valve	12	324						CAST	1304	Call for inventory	50
HAJ56A	Engine Part	Cylinder Head	*343 CID V8	"AMC, Jeep"	V8	5.6L														"""OHV, 16V, CARB"""				1304	Call for inventory	50
HAJ59A	Engine Part	Cylinder Head	090+ *O16*360/401 CID V8 STUD `71-72	"AMC, Jeep"	V8	5.9L	"360, 401"								Overhead Valve	12	"090, 096, 503, 993"						CAST	1304	Call for inventory	50
HAJ59B	Engine Part	Cylinder Head	475+ *O16*360/401 CID V8 BDR `72-92	"AMC, Jeep"	V8	5.9L	"360, 401"								Overhead Valve	12	"475, 344, 502"						CAST	1304	Call for inventory	50
HBM18AA	Engine Part	Cylinder Head	721 *S08 (& 2.0L `73-79)	BMW	I4	1.8L									Single	08								1304	Call for inventory	150
HBM18BA	Engine Part	Cylinder Head	464 *M42B18 I-4 318I SERI	BMW	I4	1.8L									Twin	16				FI				1304	Call for inventory	150
HBM23AA	Engine Part	Cylinder Head	*D-- I-4	BMW		2.3L														FI				1304	Call for inventory	150
HBM24AA	Engine Part	Cylinder Head	551 *--- TURBO DIESEL 6 CYL.	BMW		2.4L														DIESEL				1304	Call for inventory	150
HBM25AA	Engine Part	Cylinder Head	*S-- 6 CYL	BMW		2.5L														FI				1304	Call for inventory	150
HBM25BA	Engine Part	Cylinder Head	400 *D-- 6 CYL.	BMW		2.5L														FI				1304	Call for inventory	150
HBM27AA	Engine Part	Cylinder Head	731+ *I-6 BIG IN.PORT 325E	BMW		2.7L									Single	12				FI				1304	Call for inventory	150
HBM27AB	Engine Part	Cylinder Head	"200+ *I-6,SM.IN.PORTS"	BMW		2.7L									Single	12				FI				1304	Call for inventory	150
HBM28AA	Engine Part	Cylinder Head	"199+ *S-- I-6-`81,3.0-`78,3.2"	BMW		2.8L																		1304	Call for inventory	150
HBM28BA	Engine Part	Cylinder Head	*I-6	BMW		2.8L									Twin	24				FI				1304	Call for inventory	150
HBM30BA	Engine Part	Cylinder Head	334 *8 CYL	BMW		3.0L									Twin	32				FI				1304	Call for inventory	150
HBM32AB	Engine Part	Cylinder Head	473 *--- 6 CYL	BMW		3.2L																		1304	Call for inventory	150
HBM34AB	Engine Part	Cylinder Head	699+ *S-- I-6	BMW		3.4L														FI				1304	Call for inventory	150
HBM35AA	Engine Part	Cylinder Head	*6 CYL	BMW		3.5L									Twin	32				FI				1304	Call for inventory	150
HBM35AB	Engine Part	Cylinder Head	*6 CYL.	BMW		3.5L									Twin	24				FI				1304	Call for inventory	150
HBM40AA	Engine Part	Cylinder Head	311+ *--- 8 CYL. +314	BMW		4.0L														FI				1304	Call for inventory	150
HBM44AA	Engine Part	Cylinder Head	461/5*M63B44 BMW V8 L=465	BMW		4.4L									Twin	32				FI				1304	Call for inventory	150
HBM44BB	Engine Part	Cylinder Head		BMW		4.4L																		1304		
HBM50AA	Engine Part	Cylinder Head		BMW	V12	5.0L	304										17127889							1304		
HBU38ADS	Engine Part	Cylinder Head	"900+ *W/AIR +STD.3/8""""END B"	Buick		3.8L														"""FI OHV, 12V"""				1304	Call for inventory	35
HBU38AE	Engine Part	Cylinder Head	900+ *3.8/4.1L W/10MM END	Buick		3.2L														"""FI OHV, 12V"""				1304	Call for inventory	35.5
HBU38AF	Engine Part	Cylinder Head	030+ *3.0/3.8L	Buick		"3.0L, 3.8L"														"""FI OHV, 12V"""				1304	Call for inventory	35
HBU38AG	Engine Part	Cylinder Head	"485+ *3.3/3.8L +250,723"	Buick		"3.3L, 3.8L"														"""FI OHV, 12V"""				1304	Call for inventory	35
HBU38AH	Engine Part	Cylinder Head	619+ *3.3/3.8L +250 NO IN.	Buick		"3.3L, 3.8L"														"""FI OHV, 12V"""				1304	Call for inventory	50
HBU38AHH	Engine Part	Cylinder Head	250+ *+619 W/ PCV HOLE	Buick		"3.3L, 3.8L"														"""FI OHV, 12V"""				1304	Call for inventory	50
HBU38AJH	Engine Part	Cylinder Head	136 *8 BOLT INTAKE	Buick		"3.3L, 3.8L"														"""FI OHV, 12V"""				1304	Call for inventory	50
HBU38BA	Engine Part	Cylinder Head	"261+ *+781, 039, 184 NON S/C"	Buick		3.8L														"""FI OHV, 12V"""				1304	Call for inventory	60
HBU38BAA	Engine Part	Cylinder Head	"261+ *+781, 039, 184 W/ INJ. HOLES"	Buick		3.8L														"""FI OHV, 12V"""				1304	Call for inventory	90
HBU38BB	Engine Part	Cylinder Head	134 *V6 NON S/C	Buick		3.8L														"""FI OHV, 12V"""				1304	Call for inventory	75
HBU38BBA	Engine Part	Cylinder Head	134 *V6 S/C (INJ.HOLES)	Buick		3.8L														"""FI OHV, 12V"""				1304	Call for inventory	90
HBU57AB	Engine Part	Cylinder Head	861+ *350 CID	Buick	V8	5.7L	350													"""C OHV, 16V"""				1304	Call for inventory	50
HBU57ABS	Engine Part	Cylinder Head	861+ *350 CID W/ AIR	Buick	V8	5.7L	350													"""C OHV, 16V"""				1304	Call for inventory	50
HBU75AB	Engine Part	Cylinder Head	148+ *455 CID NO AIR	Buick		7.5L														"""C OHV, 16V"""				1304	Call for inventory	50
HBU75ABS	Engine Part	Cylinder Head	148+ *455 CID W/ AIR	Buick		7.5L														"""C OHV, 16V"""				1304	Call for inventory	75
HCA30AA	Engine Part	Cylinder Head	846+ *V6 CATERA L=847	Cadillac		3.0L														DOHC 24V				1304	Call for inventory	100
HCA30AB	Engine Part	Cylinder Head	954+ *GM R= 231	Cadillac		3.0L									Twin	24				FI				1304	Call for inventory	100
HCA30AC	Engine Part	Cylinder Head		GM													"744, 745"							1304		
HCA36AA	Engine Part	Cylinder Head	*--- CADILLAC SRX V6	Cadillac		3.6L									Twin	24				FI				1304	Call for inventory	150
HCA41AA	Engine Part	Cylinder Head	694+ *5 BOLT PLATE +910	Cadillac		4.1L									Overhead Valve	16				FI				1304	Call for inventory	50
HCA41AB	Engine Part	Cylinder Head	"191+ *9 BOLT +556,558"	Cadillac		4.1L														OHV 16V				1304	Call for inventory	50
HCA41AC	Engine Part	Cylinder Head	614+ *091/531 INT.MAN.+693	Cadillac		4.1L														"""OHV 16V, FITS 4.5L ALSO"""				1304	Call for inventory	50
HCA45AC	Engine Part	Cylinder Head	614+ *091/531 INT.MAN.+693	Cadillac		4.5L														"""OHV 16V, FITS 4.1L ALSO"""				1304	Call for inventory	50
HCA45AD	Engine Part	Cylinder Head	739 *KIDNEY CHAMBER	Cadillac		4.5L									Overhead Valve	16				FI				1304	Call for inventory	50
HCA45AES	Engine Part	Cylinder Head	820 *HEART CHAMBER W/ AIR	Cadillac		4.5L														OHV 16V				1304	Call for inventory	50
HCA46AA	Engine Part	Cylinder Head	989 *V8 NORTHSTAR R=990	Cadillac		4.6L									Twin	32				FI				1304	Call for inventory	100
HCA46AB	Engine Part	Cylinder Head	489 *V8 NORTHSTAR R=488	Cadillac		4.6L									Twin	32				FI				1304	Call for inventory	100
HCA46AC	Engine Part	Cylinder Head	154 *V8 NORTHSTAR R=155	Cadillac		4.6L									Twin	32				FI				1304	Call for inventory	100
HCA46AD	Engine Part	Cylinder Head	607 *V8 NORTHSTAR R=?	Cadillac		4.6L									Twin	32				FI				1304	Call for inventory	100
HCA46AE	Engine Part	Cylinder Head	"402+ *NORTHSTAR R=403,+205"	Cadillac		4.6L														DOHC 32V				1304	Call for inventory	100
HCA46AF	Engine Part	Cylinder Head		GM													"129, 561"							1304		
HCA46AH	Engine Part	Cylinder Head		Cadillac	V8	4.6L											"536, 537"							1304		
HCA49AES	Engine Part	Cylinder Head	820 *HEART CHAMBER W/ AIR	Cadillac	I6	4.9L														OHV 16V				1304	Call for inventory	50
HCA60AA	Engine Part	Cylinder Head	158+ *368 CID SNGL.BLT.ROC	Cadillac		6.0L									Overhead Valve	16				C				1304	Call for inventory	50
HCA70AA	Engine Part	Cylinder Head	112+ *425 CID +423	Cadillac		7.0L									Overhead Valve	16				C				1304	Call for inventory	50
HCA80AA	Engine Part	Cylinder Head	123+ *472/500 CID V8	Cadillac		8.0L														OHV 16V CARB				1304	Call for inventory	75
HCH16AA	Engine Part	Cylinder Head	151+ *CHEVETTE(+1.4/5L)+67	Chevrolet		1.6L									Single	08				CARB				1304	Call for inventory	75
HCH16AB	Engine Part	Cylinder Head	343+ *CHEVETTE +395	Chevrolet		1.6L									Single	08								1304	Call for inventory	100
HCH16AC	Engine Part	Cylinder Head	110+ *CHEVETTE +363	Chevrolet		1.6L									Single	08				C				1304	Call for inventory	75
HCH18BA	Engine Part	Cylinder Head	509 *CHEVETTE 1.8L GAS	Chevrolet		1.6L									Overhead Valve	08				C				1304	Call for inventory	75
HCH20AA	Engine Part	Cylinder Head	"041+ *O08 CAST IRON 2.0L+265,798 `82-86"	Chevrolet	I4	2.0L	121								Overhead Valve	12	"14033265, 14081798, 14086041"						Cast	1304	Call for inventory	75
HCH22AA	Engine Part	Cylinder Head	"049+ *O08 ALUM,2.0/2.2L +738 `87-91"	Chevrolet	I4	"2.0L, 2.2L"	"122, 134"								Overhead Valve	8	"1045049, 14081738"						Aluminum	1304	Call for inventory	125
HCH22AB	Engine Part	Cylinder Head	391 *O08 ALUMINUM `90-95	Chevrolet	I4	2.2L	134								Overhead Valve	8	"10112391, 391"			7 OR 8MM VALVE ALSO CAR O TRUCK			Aluminum	1304	Call for inventory	125
HCH22AC	Engine Part	Cylinder Head	391S *O08 ALUMINUM `95-99	"GM, Chevrolet"	I4	2.2L									Overhead Valve	8	"10112391S, 391S"				1995	1999	Aluminum	1304	Call for inventory	125
HCH22AD	Engine Part	Cylinder Head	146 *O08 _WD ONLY `98-	Chevrolet	I4	2.2L	134								Overhead Valve	8	24576146						Aluminum	1304	Call for inventory	125
HCH22AE	Engine Part	Cylinder Head	507 *O08 _WD ONLY `98-	Chevrolet	I4	2.2L	134								Overhead Valve	8	24575507						Aluminum	1304	Call for inventory	125
HCH28AA	Engine Part	Cylinder Head	"258+ *2.8L 1.3""""VALVE CARB."	Chevrolet		2.8L														CARB				1304	Call for inventory	35
HCH28BA	Engine Part	Cylinder Head	*--- LATE 4 CYL COLORADO	Chevrolet		2.8L									Overhead Valve	12				FI				1304	Call for inventory	175
HCH31AA	Engine Part	Cylinder Head	"879+ *O12 2.8-3.4L 1.6""IN.V. FI `85-95"	"Chevrolet, GM"	V6	"2.8L, 3.1L"	"173, 191"								Overhead Valve	12	"248, 511, 651, 696, 834, 879, 884"			SMALL OR BIG VALVE ASK			Cast	1304	Call for inventory	35
HCH31AB	Engine Part	Cylinder Head	651+ *O12 2.8/3.1L ROUND PORTS `87-94	Chevrolet	V6	"2.8L, 3.1L"									Overhead Valve	12	"248, 511, 651, 696, 834"			FI				1304	Call for inventory	50
HCH31AC	Engine Part	Cylinder Head	743 *O12 D PORT ADJ. `93-95	"Chevrolet, GM"	V6	3.1L	191								Overhead Valve	12	"743, 769"			Adjustable			Aluminum	1304	Call for inventory	60
HCH31AD	Engine Part	Cylinder Head	769 *O12 D PORTS B/D R/ROCKERS `96-98	Chevrolet	V6	3.1L									Overhead Valve	12	"769, 743"						ALUMINUM	1304	Call for inventory	60
HCH31AE	Engine Part	Cylinder Head	170+ *O12 3.1/3.4L B/D R/R +487 `99-	"GM, Chevrolet"	V6	"3.1L, 3.4L"	"3100, 3400"										"170, 487"			FI			ALUM	1304	Call for inventory	60
HCH31AES	Engine Part	Cylinder Head	170+ *O12 3.1/3.4L BDRR+487 W/ AIR`99-	Chevrolet	V6	3.1L	3100								Overhead Valve	12	"170, 487"						ALUMINUM	1304	Call for inventory	60
HCH33AA	Engine Part	Cylinder Head	347 *200 CID V6	Chevrolet		3.3L									Overhead Valve	12				CARB				1304	Call for inventory	25
HCH34AC	Engine Part	Cylinder Head	"472 *D24 W/O CAMS,3.4L CHV6 `91-95"	Chevrolet	V6	3.4L									Twin	24	"10127472, 472"						ALUMINUM	1304	Call for inventory	60
HCH34AD	Engine Part	Cylinder Head	315+ *D24 ALUM. +710 `96-97	Chevrolet	V6	3.4L									Twin	24	"315, 24503315, 710"						ALUMINUM	1304	Call for inventory	60
HCH34AF	Engine Part	Cylinder Head	234+ *O12 3.5L SMALL WATER PORTS `00+	Chevrolet	V6	"3.4L, 3.5L"									Overhead Valve	12	243						ALUMINUM	1304	Call for inventory	125
HCH35BA	Engine Part	Cylinder Head	523 *V6 ALUM.	Chevrolet		3.5L									Overhead Valve	12								1304	Call for inventory	100
HCH35BC	Engine Part	Cylinder Head		Chevrolet		3.5L											746							1304		
HCH35BE	Engine Part	Cylinder Head		GM													610							1304		
HCH38AA	Engine Part	Cylinder Head	763+ *O12 230 CID I6 NO T/S UNIT `63-70	Chevrolet	I6	3.8L									Overhead Valve	12	052			C			Cast	1304	Call for inventory	75
HCH38BA	Engine Part	Cylinder Head	553+ *O12 229 CID V6 `80-84	Chevrolet	v6	3.8L									Overhead Valve	12	"553, 595"			CARB			Cast	1304	Call for inventory	25
HCH39AA	Engine Part	Cylinder Head	887+ *235 CID I6 THERMO.SL	Chevrolet		3.9L									Overhead Valve	12				CARB				1304	Call for inventory	150
HCH39BA	Engine Part	Cylinder Head	*V6 LATE	Chevrolet		3.9L									Overhead Valve	12								1304	Call for inventory	175
HCH41AA	Engine Part	Cylinder Head	763+ *250 CID NO AIR	Chevrolet		4.1L									Overhead Valve	12				CARB				1304	Call for inventory	90
HCH41AAS	Engine Part	Cylinder Head	763+ *250 CID W/ AIR	Chevrolet		4.1L									Overhead Valve	12				CARB				1304	Call for inventory	90
HCH41AB	Engine Part	Cylinder Head	"696+ *O12 250 CID INT 1BBL.W/7""V/C`75-76"	Chevrolet	I6	4.1L	250								Overhead Valve	12	"012, 131, 133, 696, 795"			CARB			Cast	1304	Call for inventory	150
HCH41ADS	Engine Part	Cylinder Head	364+ *O12 250 CID INT 2BBL W/4 AIR`79-85	Chevrolet	I6	4.1L	250								Overhead Valve	12	"364, 499"						Cast	1304	Call for inventory	150
HCH41AES	Engine Part	Cylinder Head	499+ *O12 250 CID INT 2BBL W/5 AIR`79-85	Chevrolet	I6	4.1L	250								Overhead Valve	12	"499, 364"						Cast	1304	Call for inventory	150
HCH42AA	Engine Part	Cylinder Head	245 *D24 ALUM.I6 VORTEC 4200 `01-	Chevrolet	I6	4.2L									Twin	24	"84245, 245"						ALUMINUM	1304	Call for inventory	150
HCH43BA	Engine Part	Cylinder Head	"248+ *O12 EDGEBOLT V/C,+ 268 `85-86"	Chevrolet	V6	4.3L									Overhead Valve	12	"248, 268"			C			Cast	1304	Call for inventory	35
HCH43BB	Engine Part	Cylinder Head	103 *O12 ADJ. ROCKER STUDS `87-93	Chevrolet	V6	4.3L									Overhead Valve	12	"050, 067, 103, 768"						Cast	1304	Call for inventory	40
HCH43BC	Engine Part	Cylinder Head	"066+ *O12 H/D +070,+115 SEENOTES `89-94"	Chevrolet	V6	4.3L									Overhead Valve	12	"066, 070, 115"						Cast	1304	Call for inventory	75
HCH43BD	Engine Part	Cylinder Head	103 *ROLLER CAM. ROCKER STUDS `87-93	Chevrolet	V6	4.3L																		1304	Call for inventory	40
HCH43BF	Engine Part	Cylinder Head	"768+ *+067, 050, ADJ. ROCKERS `87-93"	Chevrolet	V6	4.3L														FI				1304	Call for inventory	75
HCH43BG	Engine Part	Cylinder Head	"181+ *O12 R/C RCKR ST.+064,626,209`92-95"	Chevrolet	V6	4.3L									Overhead Valve	12	"064, 181, 209, 626"						Cast	1304	Call for inventory	75
HCH43BJ	Engine Part	Cylinder Head	"181+ *O12 ADJ.RCKR.ST.+064,626,209`92-95"	Chevrolet	V6	4.3L									Overhead Valve	12	"064, 626, 209, 181"			FI			Cast	1304	Call for inventory	75
HCH43BK	Engine Part	Cylinder Head	114 *012 R/ROCKERS 8MM 4.3L V6 GM `96+	Chevrolet	V6										Overhead Valve	12	114							1304	Call for inventory	
HCH43BL	Engine Part	Cylinder Head	772+*O12 HEART NO CROSSOVER+140 10MM '96	Chevrolet	V6	4.3L									Overhead Valve	12	"722, 140, 113"						Cast	1304	Call for inventory	75
HCH43BN	Engine Part	Cylinder Head	113 *O12 R/ROCKERS HEART 8MM only`99-02	Chevrolet	V6	4.3L									Overhead Valve	12	113						Cast	1304	Call for inventory	75
HCH43BP	Engine Part	Cylinder Head	"890 *GEN II, `94-96"	Chevrolet	V6	4.3L														FI				1304	Call for inventory	75
HCH43BT	Engine Part	Cylinder Head	"768+ *+067, 050, ROLLER CAM ROCKER STUDS `87-93"	Chevrolet	V6	4.3L																		1304	Call for inventory	75
